x y z stable_prob
995.160609 637.186755 0.500000 0.000000
957.899831 629.693229 0.500000 0.000000
913.871735 707.502985 0.500000 0.000000
961.022425 652.433866 0.500000 0.000000
990.039324 619.901585 0.530000 0.000000
966.194541 654.150063 0.500000 0.000000
966.210371 652.839234 0.500000 0.000000
993.159900 639.711518 0.530000 0.000000
988.585936 649.720001 0.500000 0.000000
1047.816863 581.455210 0.530000 0.000000
1054.323557 530.506866 0.530000 0.000000
966.175426 651.334549 0.500000 0.000000
1015.056815 584.099461 0.530000 0.000000
950.544675 667.191124 0.500000 0.000000
986.862033 606.271894 0.530000 0.000000
959.922762 644.196182 0.530000 0.000000
1069.968501 561.063823 0.530000 0.000000
978.581175 605.693199 0.530000 0.000000
999.206580 634.357602 0.530000 0.000000
961.570172 656.858072 0.500000 0.000000
986.284010 598.237577 0.530000 0.000000
961.059162 644.943540 0.500000 0.000000
1117.635860 585.080072 0.530000 0.000000
997.370899 593.931066 0.530000 0.000000
1026.901727 614.260835 0.530000 0.000000
1064.252993 535.447170 0.530000 0.000000
998.558923 687.912470 0.500000 0.000000
1056.701288 549.430349 0.530000 0.000000
1043.134890 600.795275 0.530000 0.000000
1047.423721 534.343153 0.530000 0.000000
1033.848909 610.386642 0.530000 0.000000
1029.731636 614.206723 0.530000 0.000000
919.980528 676.369055 0.500000 0.000000
1040.935455 584.293078 0.530000 0.000000
969.553547 523.755488 0.530000 0.000000
1002.553903 630.149461 0.530000 0.000000
991.334527 641.706723 0.530000 0.000000
1058.863494 530.443840 0.530000 0.000000
1029.345920 617.081455 0.530000 0.000000
949.964319 643.506931 0.530000 0.000000
994.555622 638.942712 0.500000 0.000000
949.248369 669.409877 0.530000 0.000000
1025.920419 590.909969 0.530000 0.000000
970.585221 678.254540 0.500000 0.000000
1023.647953 617.846353 0.530000 0.000000
991.803573 661.470108 0.500000 0.000000
956.869953 661.374877 0.500000 0.000000
1013.557368 600.239207 0.530000 0.000000
981.747792 630.490095 0.500000 0.000000
932.045586 695.311895 0.500000 0.000000
1057.634127 570.937776 0.530000 0.000000
1002.931570 631.236890 0.530000 0.000000
930.797361 700.633461 0.500000 0.000000
1035.865064 594.857472 0.530000 0.000000
957.153091 659.464159 0.530000 0.000000
1035.483867 610.063092 0.530000 0.000000
1004.737750 608.286785 0.530000 0.000000
956.219315 659.871124 0.500000 0.000000
948.669575 669.102594 0.500000 0.000000
1020.893886 622.738283 0.530000 0.000000
886.063103 737.785079 0.500000 0.000000
1083.685560 508.909343 0.530000 0.000000
1005.019658 608.112975 0.530000 0.000000
997.107094 634.733158 0.530000 0.000000
996.938055 594.068432 0.530000 0.000000
1034.062066 585.013400 0.530000 0.000000
947.782629 670.072856 0.530000 0.000000
1055.330479 531.899107 0.530000 0.000000
1040.838087 584.676082 0.530000 0.000000
968.563212 647.998830 0.530000 0.000000
1076.329282 554.313301 0.530000 0.000000
936.029794 661.256064 0.500000 0.000000
982.917036 628.539281 0.530000 0.000000
931.552991 653.148675 0.500000 0.000000
928.535032 673.005696 0.500000 0.000000
1024.825046 618.706022 0.530000 0.000000
986.876592 618.906940 0.530000 0.000000
1021.406142 633.585871 0.500000 0.000000
967.651630 653.410556 0.530000 0.000000
1000.740331 631.557826 0.500000 0.000000
1042.875176 569.756081 0.530000 0.000000
1030.242580 612.066451 0.530000 0.000000
1013.321076 639.697869 0.530000 0.000000
970.808342 644.183930 0.500000 0.000000
1044.027900 581.356765 0.530000 0.000000
941.883263 688.649945 0.500000 0.000000
1001.039469 631.801465 0.530000 0.000000
978.332733 628.259180 0.500000 0.000000
996.091141 637.277403 0.500000 0.000000
1121.305719 534.149186 0.530000 0.000000
1029.703292 614.335629 0.530000 0.000000
906.562990 729.777275 0.500000 0.000000
1003.488915 630.662985 0.530000 0.000000
1003.405779 636.041292 0.530000 0.000000
1050.511379 576.246907 0.530000 0.000000
1027.065439 585.856816 0.530000 0.000000
985.917036 626.963379 0.500000 0.000000
1001.334919 631.117630 0.500000 0.000000
997.599900 641.505426 0.530000 0.000000
990.527227 626.015946 0.530000 0.000000
1049.291041 575.752728 0.530000 0.000000
1041.526879 582.486883 0.530000 0.000000
1054.393895 532.606188 0.530000 0.000000
947.932965 699.424612 0.500000 0.000000
895.539889 721.321813 0.500000 0.000000
1104.621192 567.401018 0.530000 0.000000
954.524556 658.203475 0.500000 0.000000
1058.356190 571.802773 0.530000 0.000000
965.466848 653.645374 0.530000 0.000000
978.290326 635.816325 0.500000 0.000000
905.306927 672.536008 0.500000 0.000000
892.252396 687.044163 0.500000 0.000000
1007.238263 567.951725 0.530000 0.000000
1027.184227 586.073906 0.530000 0.000000
1050.284888 535.247971 0.530000 0.000000
1062.422239 534.229568 0.530000 0.000000
967.604872 653.657975 0.530000 0.000000
991.395900 625.292518 0.530000 0.000000
995.125116 615.267856 0.530000 0.000000
1004.587374 629.399569 0.530000 0.000000
979.049001 662.180827 0.530000 0.000000
1003.324582 629.944864 0.500000 0.000000
1003.719876 615.047099 0.530000 0.000000
925.348950 677.565501 0.500000 0.000000
1015.962436 577.823366 0.530000 0.000000
995.861455 636.630828 0.530000 0.000000
1044.267241 531.201747 0.530000 0.000000
1023.412757 581.866401 0.530000 0.000000
1070.206979 584.644626 0.530000 0.000000
1077.732505 554.489269 0.530000 0.000000
1045.562468 570.237146 0.530000 0.000000
1044.978728 581.357753 0.530000 0.000000
1021.278832 621.749512 0.530000 0.000000
983.537734 653.374131 0.530000 0.000000
1002.146688 630.587177 0.500000 0.000000
1042.207671 582.933710 0.530000 0.000000
992.445537 617.942564 0.530000 0.000000
910.475672 678.945055 0.500000 0.000000
916.376732 696.655063 0.500000 0.000000
962.970368 644.059447 0.530000 0.000000
967.923167 673.862848 0.500000 0.000000
932.495063 695.167908 0.500000 0.000000
1043.676655 582.434526 0.530000 0.000000
1034.503690 610.582424 0.530000 0.000000
1025.956161 591.777175 0.530000 0.000000
995.315429 652.641716 0.500000 0.000000
1041.584441 602.328851 0.530000 0.000000
1004.293681 614.698515 0.530000 0.000000
1032.223631 591.296396 0.530000 0.000000
1033.745270 583.607699 0.530000 0.000000
991.904330 640.246498 0.530000 0.000000
1038.796020 608.134872 0.530000 0.000000
1058.184162 532.046421 0.530000 0.000000
1020.660814 622.480321 0.530000 0.000000
1022.935666 624.058362 0.530000 0.000000
960.802755 657.499220 0.500000 0.000000
971.667993 615.863657 0.530000 0.000000
1003.798753 614.860232 0.530000 0.000000
1047.224066 567.301453 0.530000 0.000000
946.283610 683.942127 0.500000 0.000000
915.605627 700.373572 0.500000 0.000000
945.584817 647.946892 0.500000 0.000000
967.873956 651.840642 0.530000 0.000000
913.015960 701.727582 0.500000 0.000000
1083.992643 548.546187 0.530000 0.000000
1060.421486 523.151039 0.530000 0.000000
945.869739 667.801211 0.500000 0.000000
971.713242 670.083399 0.500000 0.000000
1014.780703 604.906695 0.530000 0.000000
970.006639 651.389583 0.530000 0.000000
936.875419 671.222996 0.500000 0.000000
1025.378520 618.605929 0.530000 0.000000
939.574098 673.410264 0.500000 0.000000
1031.226049 611.620160 0.530000 0.000000
903.281373 721.876721 0.500000 0.000000
923.691687 659.958314 0.500000 0.000000
1097.548221 581.720504 0.530000 0.000000
1024.299667 617.854828 0.530000 0.000000
983.548373 631.944254 0.500000 0.000000
1055.755951 595.259914 0.530000 0.000000
1050.369022 572.036685 0.530000 0.000000
964.993345 654.802820 0.500000 0.000000
1009.670528 628.892358 0.530000 0.000000
1059.160233 568.740612 0.530000 0.000000
1015.212392 582.690813 0.530000 0.000000
950.175652 681.318528 0.500000 0.000000
1106.361022 563.165604 0.530000 0.000000
1017.219229 633.427905 0.530000 0.000000
977.144653 634.165831 0.530000 0.000000
926.848896 673.652479 0.500000 0.000000
1000.574956 633.326461 0.530000 0.000000
1011.590821 574.616123 0.530000 0.000000
1077.570488 554.077545 0.530000 0.000000
1050.600492 576.717115 0.530000 0.000000
1028.685339 612.755995 0.530000 0.000000
1017.078508 528.949089 0.530000 0.000000
995.564330 637.946019 0.500000 0.000000
1034.649008 585.559793 0.530000 0.000000
987.941262 611.219842 0.530000 0.000000
1032.652986 592.847225 0.530000 0.000000
963.437554 642.117171 0.500000 0.000000
998.025705 647.916175 0.530000 0.000000
1032.274520 592.242447 0.530000 0.000000
918.880139 677.419239 0.500000 0.000000
969.275771 641.643024 0.500000 0.000000
969.220073 645.431856 0.500000 0.000000
951.459654 638.529581 0.530000 0.000000
1026.662041 584.541976 0.530000 0.000000
1018.027099 585.531731 0.530000 0.000000
1001.690189 632.134382 0.500000 0.000000
1069.863883 584.513791 0.530000 0.000000
1041.128781 583.425001 0.530000 0.000000
1002.498297 631.460764 0.530000 0.000000
931.762115 660.121249 0.500000 0.000000
992.092518 647.067688 0.530000 0.000000
930.581500 701.005919 0.500000 0.000000
946.159988 684.842939 0.500000 0.000000
1065.908604 535.897641 0.530000 0.000000
939.980098 660.501838 0.500000 0.000000
981.871427 522.601111 0.530000 0.000000
954.313856 661.041265 0.500000 0.000000
1028.459529 584.035536 0.530000 0.000000
962.330985 640.592240 0.500000 0.000000
983.127070 629.333552 0.500000 0.000000
954.022852 662.526664 0.530000 0.000000
1077.466221 578.126279 0.530000 0.000000
1035.023841 611.039834 0.530000 0.000000
1025.722359 590.544659 0.530000 0.000000
1034.699811 586.380252 0.530000 0.000000
914.413663 740.353305 0.500000 0.000000
1003.256266 630.138226 0.530000 0.000000
1002.561426 630.134264 0.530000 0.000000
1009.360916 591.459405 0.530000 0.000000
972.754589 648.023837 0.530000 0.000000
956.444310 647.401881 0.500000 0.000000
1053.314827 596.325458 0.530000 0.000000
1026.265272 585.693111 0.530000 0.000000
1000.116077 638.670769 0.530000 0.000000
1062.240153 590.575489 0.530000 0.000000
980.615135 637.422094 0.500000 0.000000
951.130562 667.816682 0.500000 0.000000
962.430252 656.320154 0.500000 0.000000
997.119164 604.627943 0.530000 0.000000
1039.387380 599.028482 0.530000 0.000000
1055.480436 531.758385 0.530000 0.000000
999.126829 633.850512 0.530000 0.000000
1006.930608 566.258989 0.530000 0.000000
1050.262986 575.313188 0.530000 0.000000
1077.255793 554.498550 0.530000 0.000000
978.548635 636.136851 0.530000 0.000000
911.999442 671.900545 0.500000 0.000000
1030.908408 585.348139 0.530000 0.000000
1084.135432 548.206347 0.530000 0.000000
1041.947332 602.511004 0.530000 0.000000
942.126090 650.429409 0.500000 0.000000
941.541077 688.317690 0.500000 0.000000
1021.001380 619.837211 0.530000 0.000000
1095.461677 562.766650 0.530000 0.000000
951.250370 640.002338 0.500000 0.000000
1020.733886 633.200356 0.530000 0.000000
994.232780 608.388676 0.530000 0.000000
973.809896 661.051444 0.500000 0.000000
1075.988827 550.352197 0.530000 0.000000
1033.320692 610.566589 0.530000 0.000000
970.759008 672.508511 0.500000 0.000000
996.953205 642.614504 0.530000 0.000000
1033.951249 608.056861 0.530000 0.000000
1014.101779 600.263747 0.530000 0.000000
929.636537 711.648757 0.500000 0.000000
937.355157 692.221070 0.500000 0.000000
1039.629051 529.431116 0.530000 0.000000
993.780915 638.342802 0.500000 0.000000
1008.999281 628.506126 0.530000 0.000000
938.478710 661.323593 0.500000 0.000000
1130.648430 507.981718 0.530000 0.000000
1043.247953 583.406888 0.530000 0.000000
1044.820679 581.624335 0.530000 0.000000
902.697619 718.681503 0.500000 0.000000
930.848931 700.562174 0.500000 0.000000
1069.875297 559.769184 0.530000 0.000000
918.569649 673.484782 0.500000 0.000000
944.322354 672.543602 0.530000 0.000000
923.980709 684.391606 0.500000 0.000000
948.320285 645.123017 0.500000 0.000000
1005.250728 586.667609 0.530000 0.000000
1003.809750 630.200033 0.530000 0.000000
1036.288146 584.699846 0.530000 0.000000
930.597111 705.725596 0.500000 0.000000
997.668899 624.517880 0.530000 0.000000
996.619540 624.728208 0.530000 0.000000
932.009435 695.793123 0.500000 0.000000
1005.985101 608.957136 0.530000 0.000000
933.498720 659.950359 0.500000 0.000000
1015.229013 577.490051 0.530000 0.000000
922.082863 667.194540 0.500000 0.000000
1031.924992 592.231983 0.530000 0.000000
1128.261357 584.249585 0.530000 0.000000
912.119867 740.909717 0.500000 0.000000
906.977518 757.907668 0.500000 0.000000
1063.814548 564.067352 0.530000 0.000000
918.723139 659.756095 0.500000 0.000000
978.353019 657.752953 0.500000 0.000000
1018.810091 582.341961 0.530000 0.000000
1055.366840 572.022406 0.530000 0.000000
1118.114692 552.963242 0.530000 0.000000
969.221030 649.616818 0.530000 0.000000
1042.112681 568.722128 0.530000 0.000000
1069.080999 582.515739 0.530000 0.000000
983.003762 633.824792 0.500000 0.000000
963.487965 675.062524 0.500000 0.000000
1001.151812 631.886206 0.530000 0.000000
950.153960 637.249966 0.530000 0.000000
1039.586671 583.823192 0.530000 0.000000
1053.385956 565.988385 0.530000 0.000000
969.927606 651.445884 0.530000 0.000000
1015.392994 583.698697 0.530000 0.000000
991.981764 628.147826 0.530000 0.000000
938.978870 675.170610 0.500000 0.000000
998.835254 596.403112 0.530000 0.000000
1003.915203 630.798181 0.530000 0.000000
1010.667370 638.336785 0.530000 0.000000
1056.683825 571.908394 0.530000 0.000000
952.008677 659.262533 0.500000 0.000000
1064.359480 563.774414 0.530000 0.000000
958.306459 645.776077 0.500000 0.000000
978.613402 633.724552 0.500000 0.000000
1000.926165 634.402208 0.500000 0.000000
1023.020492 591.419446 0.530000 0.000000
969.541348 651.945406 0.500000 0.000000
1021.093293 622.915871 0.530000 0.000000
1018.219997 624.229450 0.530000 0.000000
1043.108101 569.858288 0.530000 0.000000
994.294482 638.125778 0.530000 0.000000
1044.473102 599.690115 0.530000 0.000000
995.720289 638.873975 0.530000 0.000000
966.694550 651.312282 0.500000 0.000000
916.293897 701.350014 0.500000 0.000000
957.861292 672.113483 0.500000 0.000000
954.350709 637.257404 0.500000 0.000000
1020.551432 620.203261 0.530000 0.000000
975.520359 666.338769 0.500000 0.000000
1045.926340 585.242343 0.530000 0.000000
1083.248317 549.429115 0.530000 0.000000
994.309226 639.200371 0.530000 0.000000
1069.685513 584.087876 0.530000 0.000000
1054.477363 597.324131 0.530000 0.000000
1053.841500 571.322468 0.530000 0.000000
900.603461 721.195668 0.500000 0.000000
1011.479073 572.609257 0.530000 0.000000
988.563928 621.799403 0.530000 0.000000
964.356090 655.692819 0.500000 0.000000
1027.346026 621.449687 0.530000 0.000000
989.444640 544.370959 0.530000 0.000000
898.402505 683.196715 0.500000 0.000000
1017.500342 577.177541 0.530000 0.000000
1014.202522 600.014074 0.530000 0.000000
947.032629 669.497390 0.500000 0.000000
976.913689 666.766010 0.530000 0.000000
1052.667631 534.406048 0.530000 0.000000
946.429670 683.978981 0.500000 0.000000
1005.592819 636.151537 0.530000 0.000000
1033.224293 610.190650 0.530000 0.000000
944.481082 649.390588 0.500000 0.000000
995.561279 625.030078 0.530000 0.000000
1020.404670 634.192533 0.530000 0.000000
1056.498385 531.766863 0.530000 0.000000
1020.876262 619.016644 0.530000 0.000000
1040.446761 585.171406 0.530000 0.000000
989.823467 623.654759 0.500000 0.000000
1012.836892 600.564877 0.530000 0.000000
1083.157075 549.267041 0.530000 0.000000
1042.321971 584.773176 0.530000 0.000000
972.971161 644.895853 0.530000 0.000000
1024.504622 606.492887 0.530000 0.000000
944.360065 672.737430 0.500000 0.000000
979.213332 657.707111 0.530000 0.000000
966.870345 654.501892 0.500000 0.000000
919.721468 678.287353 0.500000 0.000000
1026.060274 576.428238 0.530000 0.000000
962.588207 575.479048 0.530000 0.000000
1040.672370 600.702500 0.530000 0.000000
1042.230610 595.819002 0.530000 0.000000
1016.323486 577.815829 0.530000 0.000000
1040.346932 607.414273 0.530000 0.000000
937.087584 691.859881 0.500000 0.000000
905.210074 731.083019 0.500000 0.000000
1004.797232 609.268521 0.530000 0.000000
969.794376 651.290259 0.530000 0.000000
941.346886 644.731743 0.500000 0.000000
948.469621 668.003854 0.500000 0.000000
1006.619214 567.987057 0.530000 0.000000
918.854864 675.876992 0.500000 0.000000
1043.446818 600.457204 0.530000 0.000000
1027.616547 624.568294 0.530000 0.000000
916.883614 724.087510 0.500000 0.000000
957.501881 659.475132 0.500000 0.000000
1033.047751 610.053738 0.530000 0.000000
1012.542556 596.137851 0.530000 0.000000
958.092898 659.915263 0.500000 0.000000
972.362353 668.420114 0.530000 0.000000
1028.370159 587.347462 0.530000 0.000000
1038.961406 596.219658 0.530000 0.000000
939.902676 662.312961 0.530000 0.000000
1009.180946 630.112532 0.530000 0.000000
957.310207 660.706650 0.530000 0.000000
942.654040 648.154900 0.500000 0.000000
968.461944 652.683705 0.500000 0.000000
915.977286 701.682370 0.500000 0.000000
1026.064534 624.874748 0.530000 0.000000
1059.310827 535.697533 0.530000 0.000000
1000.154814 633.099633 0.500000 0.000000
1034.772204 610.460701 0.530000 0.000000
969.849735 664.674563 0.500000 0.000000
989.275741 589.702380 0.530000 0.000000
917.269923 656.579907 0.500000 0.000000
995.382857 639.393715 0.530000 0.000000
1027.060801 586.044524 0.530000 0.000000
911.096300 741.961341 0.500000 0.000000
956.631489 659.681083 0.500000 0.000000
969.823524 664.617680 0.530000 0.000000
1021.583557 619.092075 0.530000 0.000000
1057.345648 570.986562 0.530000 0.000000
979.620804 637.738472 0.530000 0.000000
1008.174618 624.871768 0.530000 0.000000
976.277379 631.348023 0.500000 0.000000
1004.238973 628.417924 0.530000 0.000000
1012.182551 638.551062 0.530000 0.000000
1020.026621 621.792960 0.530000 0.000000
1083.438977 548.923948 0.530000 0.000000
1021.576902 631.993199 0.530000 0.000000
999.050588 595.996012 0.530000 0.000000
1025.477966 615.559271 0.530000 0.000000
938.345370 654.359238 0.500000 0.000000
1020.996215 619.351531 0.530000 0.000000
1005.344584 608.480857 0.530000 0.000000
963.806542 691.343072 0.500000 0.000000
949.281707 667.201791 0.500000 0.000000
1053.831387 609.128775 0.530000 0.000000
1100.305432 587.603185 0.530000 0.000000
950.678507 653.711715 0.500000 0.000000
1012.233815 600.168249 0.530000 0.000000
1025.925189 615.794494 0.530000 0.000000
912.997393 725.610513 0.500000 0.000000
1002.718547 629.527583 0.530000 0.000000
1021.847406 629.449926 0.530000 0.000000
995.528752 636.946652 0.500000 0.000000
970.845899 629.373200 0.530000 0.000000
963.363314 656.011608 0.500000 0.000000
960.967024 642.668706 0.530000 0.000000
1025.759437 590.982945 0.530000 0.000000
949.207648 644.964926 0.500000 0.000000
1025.554645 565.406793 0.530000 0.000000
1028.751573 612.846806 0.530000 0.000000
977.882219 635.763068 0.500000 0.000000
963.849310 669.305572 0.500000 0.000000
1020.002361 633.414413 0.500000 0.000000
909.995545 714.840592 0.500000 0.000000
999.877774 596.391701 0.530000 0.000000
980.603183 631.434177 0.500000 0.000000
962.570224 645.444614 0.500000 0.000000
977.228355 625.934245 0.530000 0.000000
1068.666692 582.435625 0.530000 0.000000
963.437229 655.037602 0.500000 0.000000
952.683926 643.194918 0.500000 0.000000
880.050274 717.791934 0.500000 0.000000
1041.808206 602.444024 0.530000 0.000000
1018.601873 580.938961 0.530000 0.000000
1004.056154 615.272370 0.530000 0.000000
937.922347 659.385749 0.500000 0.000000
950.827276 690.021261 0.500000 0.000000
1032.107388 583.269088 0.530000 0.000000
979.806141 637.634692 0.530000 0.000000
1027.245669 593.581758 0.530000 0.000000
972.275676 617.661177 0.530000 0.000000
915.871007 700.406800 0.500000 0.000000
1006.663390 577.401876 0.530000 0.000000
931.013198 679.641135 0.500000 0.000000
1028.316407 613.505776 0.530000 0.000000
1033.486484 593.562017 0.530000 0.000000
945.339779 672.350329 0.530000 0.000000
911.773606 715.169437 0.500000 0.000000
947.844399 641.045735 0.500000 0.000000
937.651595 653.534576 0.500000 0.000000
964.547009 673.839334 0.500000 0.000000
1061.681175 531.882015 0.530000 0.000000
1064.392452 563.754611 0.530000 0.000000
941.800335 650.889978 0.530000 0.000000
900.606218 746.796791 0.500000 0.000000
999.469424 634.084641 0.500000 0.000000
1054.281225 596.623263 0.530000 0.000000
1036.318053 609.732452 0.530000 0.000000
994.793580 621.981234 0.530000 0.000000
1015.940767 619.973502 0.530000 0.000000
1076.651811 553.933559 0.530000 0.000000
1025.640565 584.480002 0.530000 0.000000
991.083119 621.481210 0.500000 0.000000
970.321904 672.139188 0.500000 0.000000
982.486553 629.940545 0.500000 0.000000
985.635603 625.973835 0.530000 0.000000
1002.618053 631.538858 0.530000 0.000000
933.459993 647.361497 0.500000 0.000000
1044.610349 580.907630 0.530000 0.000000
964.423403 654.247284 0.530000 0.000000
938.863179 651.852107 0.500000 0.000000
936.627840 661.017438 0.500000 0.000000
1015.693936 582.618222 0.530000 0.000000
1058.200106 571.715782 0.530000 0.000000
985.228759 613.559943 0.530000 0.000000
1068.754848 560.200563 0.530000 0.000000
978.882758 633.525710 0.500000 0.000000
1055.168491 571.146688 0.530000 0.000000
968.823583 665.968732 0.530000 0.000000
927.824504 676.820643 0.500000 0.000000
1016.726802 583.732529 0.530000 0.000000
1054.314758 596.337367 0.530000 0.000000
1003.391506 629.732586 0.530000 0.000000
955.979406 662.190972 0.500000 0.000000
993.094557 639.622713 0.500000 0.000000
1031.783837 591.859607 0.530000 0.000000
967.481599 648.831654 0.500000 0.000000
1019.019569 629.507705 0.530000 0.000000
1002.640814 630.802436 0.530000 0.000000
1059.127768 573.416673 0.530000 0.000000
972.471519 641.369770 0.500000 0.000000
947.708309 645.093140 0.500000 0.000000
985.952308 648.889064 0.500000 0.000000
917.837696 679.617720 0.500000 0.000000
1037.556842 584.105156 0.530000 0.000000
942.972479 673.367362 0.500000 0.000000
1030.423563 611.482164 0.530000 0.000000
1025.184105 583.286614 0.530000 0.000000
1056.940155 571.891519 0.530000 0.000000
948.840940 646.643367 0.530000 0.000000
983.241359 654.060881 0.530000 0.000000
999.798871 635.288475 0.530000 0.000000
1027.295168 584.332352 0.530000 0.000000
992.918959 639.437651 0.530000 0.000000
964.876407 645.472159 0.530000 0.000000
1134.488714 544.537810 0.530000 0.000000
1012.562473 573.439661 0.530000 0.000000
1015.996104 584.551117 0.530000 0.000000
978.257399 657.665985 0.500000 0.000000
945.264198 669.504304 0.500000 0.000000
1001.725339 632.243216 0.500000 0.000000
1004.350833 586.547265 0.530000 0.000000
940.874243 645.106814 0.500000 0.000000
1014.426837 625.200578 0.530000 0.000000
993.163733 639.142109 0.530000 0.000000
917.793625 673.305635 0.500000 0.000000
977.123554 626.880491 0.530000 0.000000
1064.145975 563.383847 0.530000 0.000000
1033.815736 592.443271 0.530000 0.000000
1042.569823 584.467327 0.530000 0.000000
1000.907564 633.378999 0.500000 0.000000
906.806241 704.629597 0.500000 0.000000
1041.188905 585.401235 0.530000 0.000000
1020.753335 630.998624 0.500000 0.000000
970.400990 645.045762 0.500000 0.000000
976.426694 634.023452 0.500000 0.000000
1003.265806 630.254312 0.530000 0.000000
978.010971 634.464813 0.530000 0.000000
998.668539 596.701650 0.530000 0.000000
1021.455099 631.743018 0.530000 0.000000
995.604331 636.411984 0.530000 0.000000
1045.761976 578.872680 0.530000 0.000000
1057.794396 570.991396 0.530000 0.000000
965.396658 648.385918 0.500000 0.000000
1040.334888 571.150300 0.530000 0.000000
956.265785 658.945546 0.500000 0.000000
1031.876258 584.163174 0.530000 0.000000
1014.519851 600.422541 0.530000 0.000000
937.891889 656.049319 0.500000 0.000000
1035.104789 583.879112 0.530000 0.000000
1036.996174 607.601689 0.530000 0.000000
1025.807000 591.405361 0.530000 0.000000
992.976271 651.351572 0.500000 0.000000
1031.553918 592.259530 0.530000 0.000000
897.742460 676.158068 0.500000 0.000000
1002.561863 584.682437 0.530000 0.000000
915.232420 701.373211 0.500000 0.000000
1001.027181 633.275356 0.500000 0.000000
1021.909854 581.965482 0.530000 0.000000
1014.252383 604.210703 0.530000 0.000000
991.658974 645.998326 0.530000 0.000000
1044.650542 580.841946 0.530000 0.000000
993.892654 611.688113 0.530000 0.000000
992.182321 640.381363 0.530000 0.000000
1019.101400 628.283943 0.530000 0.000000
959.484077 644.477553 0.530000 0.000000
1030.343118 611.354688 0.530000 0.000000
1062.474326 525.842356 0.530000 0.000000
1013.338495 600.500608 0.530000 0.000000
1012.766343 587.672257 0.530000 0.000000
955.997285 646.309949 0.500000 0.000000
1017.276050 631.677864 0.530000 0.000000
1013.551989 599.704103 0.530000 0.000000
1100.362169 568.757418 0.530000 0.000000
1044.448764 599.856898 0.530000 0.000000
1003.409555 643.456455 0.530000 0.000000
1026.921362 584.604839 0.530000 0.000000
1010.147350 636.796967 0.500000 0.000000
1016.081802 582.390356 0.530000 0.000000
985.738469 612.967652 0.530000 0.000000
991.392559 641.217513 0.530000 0.000000
969.051349 641.355600 0.530000 0.000000
1036.360349 610.538249 0.530000 0.000000
987.089702 648.337267 0.530000 0.000000
933.339135 660.607221 0.500000 0.000000
1005.961112 564.159931 0.530000 0.000000
1044.024504 581.829206 0.530000 0.000000
999.612373 632.478539 0.500000 0.000000
982.740479 634.825813 0.530000 0.000000
1043.952631 599.513057 0.530000 0.000000
1043.752181 612.563754 0.530000 0.000000
1058.829015 593.536742 0.530000 0.000000
968.513523 645.738836 0.500000 0.000000
995.221020 639.478868 0.530000 0.000000
1034.858083 583.167768 0.530000 0.000000
1028.096335 585.347229 0.530000 0.000000
937.833595 673.993429 0.500000 0.000000
1017.777586 586.275261 0.530000 0.000000
1000.815887 634.547593 0.530000 0.000000
1024.922656 581.677346 0.530000 0.000000
982.912690 635.297409 0.530000 0.000000
929.940247 717.007263 0.500000 0.000000
1040.961206 582.891939 0.530000 0.000000
1038.915936 574.211551 0.530000 0.000000
948.772788 668.796987 0.500000 0.000000
989.960423 626.480755 0.530000 0.000000
1068.819215 560.156115 0.530000 0.000000
1032.144496 591.222170 0.530000 0.000000
1025.542557 591.303656 0.530000 0.000000
1002.363923 582.464472 0.530000 0.000000
1022.933445 630.624997 0.530000 0.000000
995.620506 636.801406 0.500000 0.000000
1013.044487 597.207736 0.530000 0.000000
970.942293 668.239970 0.500000 0.000000
1071.509017 582.601086 0.530000 0.000000
987.048182 530.198556 0.530000 0.000000
1069.119313 558.955206 0.530000 0.000000
898.213286 724.874976 0.500000 0.000000
1032.449784 591.410442 0.530000 0.000000
981.893609 626.916703 0.530000 0.000000
994.117375 595.457208 0.530000 0.000000
946.339942 640.094015 0.530000 0.000000
1004.453073 614.929511 0.530000 0.000000
1012.661381 571.628512 0.530000 0.000000
1028.987353 620.317414 0.530000 0.000000
1050.755690 532.288045 0.530000 0.000000
1003.502418 588.366906 0.530000 0.000000
997.507930 686.706066 0.500000 0.000000
969.765533 665.230465 0.500000 0.000000
929.780514 693.720719 0.500000 0.000000
959.220037 638.113237 0.530000 0.000000
991.987486 619.030042 0.530000 0.000000
1057.536771 516.283336 0.530000 0.000000
977.377638 626.258714 0.530000 0.000000
968.991092 651.966540 0.500000 0.000000
947.777551 666.941090 0.530000 0.000000
1031.619910 584.612801 0.530000 0.000000
1037.559671 607.745851 0.530000 0.000000
1005.453652 608.933238 0.530000 0.000000
958.788402 659.138066 0.500000 0.000000
994.655213 639.697646 0.500000 0.000000
1048.991260 606.674697 0.530000 0.000000
960.254953 641.782054 0.530000 0.000000
934.984942 676.808599 0.500000 0.000000
1019.907273 621.342180 0.530000 0.000000
1000.011403 596.074702 0.530000 0.000000
1058.805212 531.225167 0.530000 0.000000
1022.367444 581.195324 0.530000 0.000000
1097.933128 542.864825 0.530000 0.000000
1038.752830 527.354181 0.530000 0.000000
956.498790 660.976718 0.500000 0.000000
1001.819852 632.352494 0.500000 0.000000
958.035491 672.558690 0.500000 0.000000
1041.416340 582.699674 0.530000 0.000000
1002.331049 644.012595 0.500000 0.000000
896.772701 688.504739 0.500000 0.000000
955.874037 650.694560 0.500000 0.000000
1009.363390 628.493087 0.530000 0.000000
976.215782 635.498048 0.530000 0.000000
